6870,9059,0.5386,,,0.6878,
7609,10295,0.5384,,,0.6880,
175,176,0.5381,,,0.6884,
2919,13,0.5378,,,0.6891,
1799,4456,0.5376,,,0.6900,
8271,10295,0.5376,,,0.6901,
8194,7609,0.5356,,,0.6904,
184,176,0.5355,,,0.6911,
8560,7676,0.5343,,,0.6911,
7473,9796,0.5336,,,0.6920,
8955,9059,0.5336,,,0.6926,
4989,7991,0.5334,,,0.6927,
182,185,0.5328,,,0.6933,
175,179,0.5326,,,0.6933,
4988,7068,0.5326,,,0.6933,
8271,9822,0.5325,,,0.6944,
6277,10103,0.5321,,,0.6948,
6694,7609,0.5320,,,0.6952,
8697,9823,0.5320,,,0.6956,
16,2880,0.5318,,,0.6962,
8503,10295,0.5315,,,0.6970,
9822,7609,0.5305,,,0.6985,
4989,7068,0.5304,,,0.6994,
2273,1806,0.5292,,,0.6995,
3655,157,0.5283,,,0.6996,
3957,9168,0.5281,,,0.7002,
8697,6612,0.5268,,,0.7007,
6612,8403,0.5264,,,0.7019,
8271,9636,0.5264,,,0.7022,
10008,7517,0.5262,,,0.7028,
9822,9196,0.5246,,,0.7038,
8194,7341,0.5227,,,0.7045,
9168,10637,0.5225,,,0.7046,
178,180,0.5220,,,0.7053,
8028,7981,0.5215,,,0.7071,
181,185,0.5210,,,0.7076,
9983,9402,0.5210,,,0.7079,
7341,7316,0.5207,,,0.7081,
3872,974,0.5200,,,0.7085,
5242,10112,0.5194,,,0.7087,
3180,3861,0.5171,,,0.7089,
6778,9125,0.5168,,,0.7092,
8488,6753,0.5151,,,0.7092,
7487,9125,0.5136,,,0.7101,
5287,3585,0.5135,,,0.7112,
6053,5690,0.5133,,,0.7114,
489,3862,0.5127,,,0.7116,
7316,8503,0.5123,,,0.7122,
8561,9401,0.5122,,,0.7123,
8194,9125,0.5121,,,0.7124,
3858,493,0.5115,,,0.7135,
8203,6811,0.5107,,,0.7143,
183,186,0.5099,,,0.7145,
1178,3790,0.5096,,,0.7146,
8194,7316,0.5090,,,0.7148,
8769,8697,0.5083,,,0.7150,
7341,9196,0.5078,,,0.7162,
182,3907,0.5071,,,0.7172,
176,186,0.5036,,,0.7184,
3899,460,0.5028,,,0.7194,
177,180,0.5025,,,0.7199,
7068,9551,0.5024,,,0.7210,
8802,7341,0.5007,,,0.7210,
41,3802,0.5006,,,0.7215,
8802,9196,0.4994,,,0.7228,
8503,9196,0.4989,,,0.7237,
704,258,0.4983,,,0.7242,
6555,9204,0.4964,,,0.7242,
6694,9196,0.4959,,,0.7259,
3907,174,0.4953,,,0.7260,
183,178,0.4952,,,0.7266,
8194,9551,0.4945,,,0.7273,
5151,9929,0.4938,,,0.7280,
8560,10594,0.4936,,,0.7289,
4988,7316,0.4931,,,0.7291,
175,186,0.4929,,,0.7292,
8203,7114,0.4924,,,0.7293,
6064,6051,0.4915,,,0.7293,
3637,2944,0.4914,,,0.7297,
5168,5166,0.4914,,,0.7303,
7676,6308,0.4914,,,0.7310,
5152,9929,0.4906,,,0.7319,
4989,8194,0.4903,,,0.7321,
8627,7316,0.4901,,,0.7329,
7991,9196,0.4890,,,0.7330,
176,180,0.4885,,,0.7340,
7883,9929,0.4884,,,0.7341,
6694,6778,0.4877,,,0.7344,
6333,7041,0.4861,,,0.7352,
9204,10635,0.4860,,,0.7354,
4988,9125,0.4856,,,0.7360,
3862,3257,0.4847,,,0.7361,
4988,7487,0.4847,,,0.7363,
7068,7487,0.4841,,,0.7371,
3907,173,0.4836,,,0.7376,
8704,8559,0.4832,,,0.7377,
4971,4972,0.4822,,,0.7380,
9204,6308,0.4812,,,0.7391,
3235,3863,0.4809,,,0.7408,
3310,2895,0.4806,,,0.7410,
4848,4849,0.4799,,,0.7419,
9196,9840,0.4799,,,0.7423,
6811,9349,0.4796,,,0.7425,
5151,7883,0.4791,,,0.7426,
6870,6210,0.4791,,,0.7427,
9822,7316,0.4787,,,0.7432,
4988,9840,0.4783,,,0.7436,
7517,10635,0.4778,,,0.7436,
7487,9840,0.4774,,,0.7440,
1605,2623,0.4763,,,0.7441,
3628,2919,0.4759,,,0.7456,
174,180,0.4752,,,0.7458,
2347,2413,0.4752,,,0.7460,
6694,7487,0.4740,,,0.7463,
8560,6226,0.4733,,,0.7463,
8627,9196,0.4713,,,0.7468,
1044,3746,0.4711,,,0.7477,
5672,9168,0.4702,,,0.7483,
7991,7316,0.4700,,,0.7484,
4759,4758,0.4696,,,0.7488,
2492,2364,0.4692,,,0.7494,
3907,180,0.4686,,,0.7499,
3890,941,0.4679,,,0.7507,
3472,5734,0.4677,,,0.7508,
3785,496,0.4670,,,0.7512,
173,180,0.4665,,,0.7514,
6694,4988,0.4663,,,0.7516,
8194,7487,0.4658,,,0.7516,
6694,8503,0.4651,,,0.7517,
7114,9349,0.4650,,,0.7519,
4396,4398,0.4638,,,0.7520,
6210,10018,0.4624,,,0.7521,
183,175,0.4615,,,0.7526,
7068,9125,0.4612,,,0.7550,
4989,10295,0.4603,,,0.7553,
176,185,0.4601,,,0.7555,
9822,7487,0.4601,,,0.7559,
8627,8194,0.4597,,,0.7559,
8560,9204,0.4595,,,0.7560,
175,180,0.4591,,,0.7567,
6694,9125,0.4588,,,0.7573,
6308,7517,0.4582,,,0.7577,
9823,8403,0.4581,,,0.7582,
5191,5192,0.4574,,,0.7584,
8769,9823,0.4567,,,0.7586,
5000,1914,0.4559,,,0.7589,
9196,10295,0.4548,,,0.7597,
8802,9551,0.4534,,,0.7601,
178,174,0.4530,,,0.7605,
8271,6778,0.4526,,,0.7612,
4848,4850,0.4520,,,0.7616,
9551,9840,0.4516,,,0.7616,
9822,9125,0.4509,,,0.7616,
8560,6130,0.4508,,,0.7616,
3875,503,0.4500,,,0.7633,
7341,10295,0.4481,,,0.7638,
104,3829,0.4472,,,0.7641,
3738,38,0.4472,,,0.7643,
2055,3113,0.4468,,,0.7661,
6226,10635,0.4466,,,0.7664,
8635,9050,0.4463,,,0.7665,
8194,8503,0.4461,,,0.7667,
6694,8627,0.4457,,,0.7674,
8802,4988,0.4455,,,0.7674,
3280,4479,0.4449,,,0.7675,
8203,6662,0.4441,,,0.7677,
7991,10295,0.4437,,,0.7682,
8627,10295,0.4435,,,0.7695,
8194,7991,0.4433,,,0.7701,
3280,1818,0.4428,,,0.7703,
182,186,0.4411,,,0.7714,
7068,9840,0.4410,,,0.7715,
8802,8503,0.4406,,,0.7743,
6210,8234,0.4403,,,0.7743,
7316,9125,0.4401,,,0.7744,
6555,7517,0.4400,,,0.7744,
7213,9169,0.4392,,,0.7754,
6662,9349,0.4386,,,0.7766,
8414,9471,0.4375,,,0.7766,
3252,491,0.4365,,,0.7772,
9125,10295,0.4361,,,0.7776,
5462,3448,0.4349,,,0.7779,
6130,6308,0.4343,,,0.7779,
9050,7544,0.4341,,,0.7781,
3520,4010,0.4329,,,0.7790,
6308,10594,0.4329,,,0.7799,
6694,7316,0.4319,,,0.7800,
9125,9196,0.4317,,,0.7803,
9204,7517,0.4316,,,0.7814,
3252,3860,0.4314,,,0.7826,
3907,186,0.4313,,,0.7826,
182,179,0.4304,,,0.7827,
8802,7487,0.4303,,,0.7828,
6226,7517,0.4290,,,0.7829,
9822,10295,0.4284,,,0.7830,
7316,10295,0.4283,,,0.7830,
7487,9636,0.4277,,,0.7845,
8697,7146,0.4266,,,0.7852,
9636,9840,0.4251,,,0.7854,
4284,6702,0.4248,,,0.7858,
8271,7487,0.4244,,,0.7860,
9081,8366,0.4226,,,0.7862,
178,173,0.4223,,,0.7863,
5309,5310,0.4211,,,0.7868,
3861,490,0.4207,,,0.7868,
8627,8802,0.4199,,,0.7869,
6778,7487,0.4187,,,0.7874,
181,175,0.4164,,,0.7883,
10008,10594,0.4160,,,0.7885,
3907,178,0.4151,,,0.7887,
7487,9551,0.4150,,,0.7891,
3907,184,0.4142,,,0.7909,
489,3257,0.4128,,,0.7912,
7316,9551,0.4115,,,0.7916,
7341,6778,0.4109,,,0.7933,
6210,8955,0.4107,,,0.7937,
178,176,0.4105,,,0.7942,
182,181,0.4089,,,0.7945,
9636,10295,0.4079,,,0.7953,
4989,7316,0.4060,,,0.7957,
3701,1041,0.4055,,,0.7958,
8802,6778,0.4054,,,0.7963,
7316,9636,0.4048,,,0.7963,
8194,9636,0.4046,,,0.7966,
7068,9196,0.4019,,,0.7974,
6210,8106,0.4009,,,0.7974,
22,2944,0.4007,,,0.7978,
175,174,0.4000,,,0.7978,
5153,7666,0.3990,,,0.7980,
5152,7666,0.3954,,,0.7984,
4988,10295,0.3951,,,0.7986,
6694,9840,0.3948,,,0.7987,
4989,9125,0.3943,,,0.7989,
9125,9636,0.3935,,,0.7992,
3813,212,0.3933,,,0.7995,
8271,7316,0.3909,,,0.7999,
7991,9125,0.3896,,,0.8014,
8802,9822,0.3890,,,0.8020,
1518,9350,0.3889,,,0.8025,
9822,8194,0.3888,,,0.8028,
8503,9125,0.3869,,,0.8039,
7676,7517,0.3864,,,0.8046,
6130,7517,0.3863,,,0.8046,
6226,6308,0.3863,,,0.8047,
175,173,0.3844,,,0.8049,
7341,9125,0.3844,,,0.8050,
3805,979,0.3822,,,0.8053,
8028,7473,0.3808,,,0.8053,
3907,176,0.3805,,,0.8058,
178,175,0.3802,,,0.8078,
6778,9196,0.3802,,,0.8088,
6694,9636,0.3798,,,0.8089,
9169,6308,0.3796,,,0.8091,
8404,10342,0.3791,,,0.8092,
188,3760,0.3775,,,0.8092,
175,185,0.3748,,,0.8093,
8271,9125,0.3734,,,0.8098,
3518,5288,0.3725,,,0.8114,
8560,7667,0.3707,,,0.8114,
2958,3629,0.3704,,,0.8117,
8627,9840,0.3704,,,0.8117,
8802,9125,0.3696,,,0.8119,
8802,9636,0.3690,,,0.8126,
7316,6778,0.3676,,,0.8127,
8560,7517,0.3661,,,0.8127,
10008,7676,0.3658,,,0.8127,
6811,7114,0.3655,,,0.8128,
3747,1122,0.3634,,,0.8130,
8503,9840,0.3622,,,0.8133,
8802,7316,0.3608,,,0.8133,
8503,7487,0.3597,,,0.8137,
7609,9125,0.3593,,,0.8142,
8194,9840,0.3577,,,0.8145,
6555,7213,0.3571,,,0.8150,
2958,14,0.3568,,,0.8156,
178,185,0.3566,,,0.8164,
4989,8802,0.3564,,,0.8167,
10008,6226,0.3558,,,0.8178,
7213,7667,0.3530,,,0.8180,
9169,10635,0.3522,,,0.8181,
4073,4072,0.3519,,,0.8188,
10008,9204,0.3519,,,0.8192,
184,175,0.3515,,,0.8192,
6130,10635,0.3511,,,0.8197,
4988,6778,0.3506,,,0.8198,
4989,6778,0.3493,,,0.8203,
7882,8071,0.3487,,,0.8203,
3907,177,0.3485,,,0.8204,
7316,9840,0.3483,,,0.8205,
4165,4164,0.3452,,,0.8209,
4280,7041,0.3443,,,0.8236,
182,177,0.3403,,,0.8238,
6555,6308,0.3402,,,0.8238,
9125,9551,0.3402,,,0.8242,
7991,7487,0.3400,,,0.8253,
6555,8560,0.3381,,,0.8254,
8560,9169,0.3378,,,0.8256,
3235,488,0.3353,,,0.8258,
182,178,0.3343,,,0.8258,
7316,7609,0.3332,,,0.8262,
7068,6778,0.3316,,,0.8271,
7450,8233,0.3313,,,0.8275,
8028,8366,0.3309,,,0.8277,
6778,7609,0.3289,,,0.8278,
183,3907,0.3270,,,0.8291,
9125,9840,0.3256,,,0.8297,
8588,9471,0.3229,,,0.8304,
5444,3286,0.3214,,,0.8305,
7883,7666,0.3212,,,0.8305,
7609,7487,0.3200,,,0.8311,
8628,6210,0.3183,,,0.8325,
8697,8403,0.3178,,,0.8330,
3742,1102,0.3173,,,0.8337,
7667,10635,0.3160,,,0.8341,
2115,3420,0.3157,,,0.8342,
8837,4274,0.3152,,,0.8344,
3737,1036,0.3151,,,0.8348,
8503,6778,0.3148,,,0.8362,
1059,3831,0.3124,,,0.8366,
5151,7666,0.3105,,,0.8382,
10008,6130,0.3090,,,0.8386,
3463,3305,0.3087,,,0.8388,
9081,7473,0.3080,,,0.8394,
7213,7443,0.3063,,,0.8401,
8106,9059,0.3053,,,0.8408,
6778,9551,0.3040,,,0.8410,
7341,7487,0.3018,,,0.8413,
7991,9840,0.3013,,,0.8415,
7882,10395,0.2961,,,0.8416,
10008,9169,0.2956,,,0.8426,
6333,4280,0.2942,,,0.8429,
182,184,0.2929,,,0.8433,
7667,7517,0.2903,,,0.8437,
9840,10295,0.2879,,,0.8444,
7609,9840,0.2867,,,0.8445,
8627,7487,0.2827,,,0.8445,
4525,4526,0.2808,,,0.8445,
8627,9125,0.2774,,,0.8447,
6662,6811,0.2755,,,0.8449,
9983,9471,0.2738,,,0.8455,
182,176,0.2691,,,0.8459,
3747,2278,0.2684,,,0.8460,
182,180,0.2670,,,0.8463,
7316,7487,0.2670,,,0.8465,
9169,7517,0.2659,,,0.8467,
3751,1174,0.2655,,,0.8468,
7316,9196,0.2650,,,0.8469,
6555,10635,0.2640,,,0.8470,
7667,6308,0.2621,,,0.8470,
425,3671,0.2610,,,0.8470,
8271,9840,0.2602,,,0.8472,
8560,7443,0.2574,,,0.8485,
4476,9562,0.2571,,,0.8497,
6555,10008,0.2543,,,0.8504,
6169,9401,0.2446,,,0.8507,
7341,9840,0.2442,,,0.8508,
10008,7667,0.2431,,,0.8520,
5152,7883,0.2409,,,0.8533,
9073,6169,0.2398,,,0.8533,
74,3826,0.2367,,,0.8534,
6308,7443,0.2367,,,0.8542,
3902,1143,0.2364,,,0.8551,
183,182,0.2348,,,0.8554,
9822,6778,0.2331,,,0.8571,
4349,4350,0.2319,,,0.8574,
8561,6169,0.2292,,,0.8575,
3718,83,0.2223,,,0.8586,
8802,9840,0.2215,,,0.8611,
3889,988,0.2173,,,0.8619,
3527,4311,0.2168,,,0.8624,
3720,81,0.2016,,,0.8628,
3857,507,0.1997,,,0.8631,
8627,6778,0.1874,,,0.8632,
507,2917,0.1850,,,0.8637,
6210,9059,0.1815,,,0.8643,
8588,9983,0.1807,,,0.8644,
3737,5624,0.1721,,,0.8647,
3907,175,0.1684,,,0.8649,
7443,10635,0.1617,,,0.8659,
7517,7443,0.1490,,,0.8664,
8588,9402,0.1468,,,0.8664,
63,3780,0.1344,,,0.8664,
4715,4716,0.1340,,,0.8669,
1127,3762,0.1272,,,0.8687,
5265,5266,0.1205,,,0.8693,
7991,6778,0.1186,,,0.8701,
8588,8414,0.1158,,,0.8702,
6662,7114,0.1129,,,0.8707,
6778,9636,0.1051,,,0.8709,
3857,2917,0.0965,,,0.8739,
1094,3762,0.0947,,,0.8744,
3678,432,0.0917,,,0.8746,
10008,7443,0.0841,,,0.8750,
6778,9840,0.0586,,,0.8755,
182,175,0.0452,,,0.8760,
5265,5267,0.0222,,,0.8765,
472,3704,-0.1713,,,0.8768,
5266,5267,-0.2673,,,0.8773,
172,173,-1.0000,,,0.8776,
172,174,-1.0000,,,0.8776,
172,175,-1.0000,,,0.8778,
172,176,-1.0000,,,0.8800,
172,177,-1.0000,,,0.8800,
172,178,-1.0000,,,0.8809,
172,179,-1.0000,,,0.8811,
172,180,-1.0000,,,0.8814,
172,181,-1.0000,,,0.8815,
172,182,-1.0000,,,0.8817,
172,183,-1.0000,,,0.8833,
172,184,-1.0000,,,0.8834,
172,185,-1.0000,,,0.8841,
172,186,-1.0000,,,0.8842,
172,3907,-1.0000,,,0.8850,
945,1130,-1.0000,,,0.8872,
1129,1131,-1.0000,,,0.8876,
1129,1132,-1.0000,,,0.8904,
1129,1133,-1.0000,,,0.8910,
1129,1134,-1.0000,,,0.8913,
1129,1135,-1.0000,,,0.8917,
1129,1136,-1.0000,,,0.8951,
1129,1138,-1.0000,,,0.8984,
1131,1132,-1.0000,,,0.8990,
1131,1133,-1.0000,,,0.9002,
1131,1134,-1.0000,,,0.9014,
1131,1135,-1.0000,,,0.9031,
1131,1136,-1.0000,,,0.9037,
1131,1138,-1.0000,,,0.9042,
1132,1133,-1.0000,,,0.9043,
1132,1134,-1.0000,,,0.9052,
1132,1135,-1.0000,,,0.9073,
1132,1136,-1.0000,,,0.9081,
1132,1138,-1.0000,,,0.9103,
1133,1134,-1.0000,,,0.9111,
1133,1135,-1.0000,,,0.9125,
1133,1136,-1.0000,,,0.9130,
1133,1138,-1.0000,,,0.9135,
1134,1135,-1.0000,,,0.9161,
1134,1136,-1.0000,,,0.9236,
1134,1138,-1.0000,,,0.9240,
1135,1136,-1.0000,,,0.9280,
1135,1138,-1.0000,,,0.9289,
1136,1138,-1.0000,,,0.9291,
5166,5167,-1.0000,,,0.9384,
5168,5167,-1.0000,,,0.9437,
6113,5676,-1.0000,,,0.9447,
